interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
44,8,"[0, 0, 1594.192548763792, 2122.456120514357, 1630.8020564194846, 1006.9845423014142, 0, 267.6050180976449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[628.2654252023498, 2392.1417097460635, 2226.127752300277, 2127.7849120179944, 1630.8020564194846, 1018.6346581936017, 687.5381061057674, 471.0083080456788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(174.76213333333334, 0.020933333333333335, 0.014333333333333335), (0.43666666666666676, 0.0008, 0.0008), (1185.5895333333335, 0.0, 0.001), (294.999, 0.0006, 0.00046666666666666666), (1241.5137333333334, 0.0002, 0.0008), (11.184266666666664, 0.00013333333333333334, 0.0036666666666666666), (18.6118, 0.0, 0.0), (7.776466666666666, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.007216666666666666), (3, 0.0, 0.0), (2, 0.04596666666666667, 0.01621111111111111), (1, 0.0, 0.0016055555555555554), (2, 0.0, 6.111111111111111e-05), (3, 0.0, 0.00013333333333333334), (1, 0.0, 0.0), (2, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[119, 115, 120, 121, 122, 123, 118, 124, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 2, 2, 2, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
45,8,"[411.5683962973614, 1193.8774572874102, 2116.5942568906485, 2109.9244074215603, 1492.2814312988123, 782.6690916395479, 526.216990066169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[805.5278583660453, 1196.600635528421, 2226.127752300277, 2127.7849120179944, 1630.8020564194846, 1018.6346581936017, 590.8682637939636, 471.0083080456788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(64.3126, 0.0009333333333333332, 0.0018666666666666666), (5.2421999999999995, 0.0, 0.0), (984.2627333333332, 6.666666666666668e-05, 0.0009333333333333332), (335.544, 0.0038, 0.0019333333333333331), (1224.7365333333335, 0.0, 0.0009333333333333332), (6.8152, 0.0, 0.0), (0.0, 0.0, 0.0), (6.9025333333333325, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.00014444444444444444), (2, 0.0, 0.005655555555555555), (2, 0.0, 0.0001277777777777778), (1, 0.0, 0.0015333333333333332), (2, 0.0, 4.9999999999999996e-05), (3, 0.0, 1.6666666666666667e-05), (3, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[125, 126, 120, 121, 122, 123, 127, 124, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 2, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
46,9,"[589.9122177697102, 0, 0, 0, 0, 0, 421.1059521014839, 1352.2730717575298, 317.8853161136635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[805.5278583660453, 1196.600635528421, 2226.127752300277, 2127.7849120179944, 1630.8020564194846, 1018.6346581936017, 590.8682637939636, 1521.4069544734036, 418.07863612812815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.0007333333333333332, 0.0012666666666666666), (5.2424, 0.0, 0.0), (1023.4098, 6.666666666666668e-05, 0.001066666666666667), (478.1502, 0.0005333333333333334, 0.003), (1012.2248666666667, 0.0, 0.0008), (10.135666666666664, 0.0, 0.0), (0.0, 0.0, 0.0), (1300.2339333333334, 0.0006, 0.0012666666666666666), (33.5544, 0.004666666666666667, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.000638888888888889), (2, 0.0, 0.00016111111111111108), (1, 0.0, 0.0011944444444444446), (2, 0.0, 7.777777777777777e-05), (3, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.0), (3, 0.0, 0.0007111111111111111), (2, 0.0, 0.0011055555555555554), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[125, 126, 120, 121, 122, 123, 127, 128, 129, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 2, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
47,7,"[0, 1470.918755855893, 1630.8020564194846, 234.3502013544148, 0, 0, 429.0594601124442, 0, 349.21820199778125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[805.5278583660453, 1679.4439962534511, 1630.8020564194846, 515.6734436189967, 0, 0, 590.8682637939636, 1521.4069544734036, 418.07863612812815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(111.848, 0.0007333333333333332, 0.0012666666666666666), (41.943, 0.004666666666666667, 0.0002), (1241.5137333333334, 0.0002, 0.0008), (18.786333333333328, 0.0, 0.0), 0, 0, (0.0, 0.0, 0.0), (1474.996333333333, 0.0, 0.0008666666666666667), (16.7772, 0.004733333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 4.4444444444444447e-05), (1, 0.0, 0.0015166666666666672), (2, 0.0, 6.111111111111111e-05), (2, 0.0, 1.6666666666666667e-05), 0, 0, (3, 0.0, 0.0), (3, 0.0, 3.888888888888889e-05), (2, 0.0, 0.0010999999999999998), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[125, 130, 131, 132, -1, -1, 127, 128, 129, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 0, -1, -1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
48,8,"[1619.5645677852426, 987.5310756622861, 1492.2814312988123, 0, 1510.7508426135992, 253.15647776580917, 0, 0, 418.07863612812815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 1679.4439962534511, 1630.8020564194846, 515.6734436189967, 2143.2883599075767, 491.7936094887716, 590.8682637939636, 0, 418.07863612812815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3472.8832, 0.6164666666666667, 0.0428), (33.5544, 0.004533333333333333, 0.0), (1224.7365333333335, 0.0, 0.0009333333333333332), (17.21373333333333, 0.0, 0.0), (444.5958, 0.26313333333333333, 0.009800000000000001), (44.738800000000005, 0.0, 0.0), (0.0, 0.0, 0.0), 0, (25.1658, 0.004666666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 3.203133333333333, 0.7003944444444444), (1, 0.0, 0.0010277777777777776), (2, 0.0, 4.9999999999999996e-05), (2, 0.0, 2.7777777777777776e-05), (2, 0.0, 0.009683333333333334), (2, 0.0, 0.0004222222222222222), (3, 0.0, 0.0), 0, (2, 0.0, 0.0010333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 130, 131, 132, 134, 135, 127, -1, 129, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 0, 2, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
49,9,"[2150.9655739893356, 1679.4439962534511, 1514.0646763633874, 695.1705948048841, 0, 370.50033113493754, 1334.8951447236057, 234.3502013544148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 1679.4439962534511, 1630.8020564194846, 802.4783016818473, 2143.2883599075767, 491.7936094887716, 1338.697343266122, 515.6734436189967, 418.07863612812815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3267.3625333333334, 0.6196666666666666, 0.047200000000000006), (64.3126, 0.004733333333333333, 6.666666666666668e-05), (1012.2248666666667, 0.0, 0.0008), (246.06546666666674, 0.0, 6.666666666666668e-05), (327.15540000000004, 0.016933333333333335, 0.001066666666666667), (41.24373333333333, 0.0, 0.0), (4.9803999999999995, 0.0, 0.0), (18.786333333333328, 0.0, 0.0), (33.5544, 0.004733333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 2.814516666666667, 0.6664944444444443), (1, 0.0, 0.0014666666666666667), (2, 0.0, 7.777777777777777e-05), (3, 0.0, 0.001411111111111111), (2, 0.0, 0.00023888888888888888), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0010222222222222221), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 130, 131, 136, 134, 135, 137, 138, 129, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
50,9,"[0, 0, 0, 756.6049761212511, 985.1530201747586, 0, 1319.7662014688208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 1679.4439962534511, 1630.8020564194846, 802.4783016818473, 1265.1289132729594, 491.7936094887716, 1338.697343266122, 515.6734436189967, 563.0417833158981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3372.2202, 0.6171333333333333, 0.0514), (67.1088, 0.0046, 0.0), (1034.5946666666664, 0.0, 0.0008), (195.7336, 0.0, 0.0), (499.1218, 0.0004, 0.0003333333333333333), (55.9236, 0.0, 0.0), (4.4996, 0.0, 0.0), (17.21373333333333, 0.0, 0.0), (20.00973333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 2.056766666666667, 0.670838888888889), (1, 0.0, 0.0010555555555555557), (2, 0.0, 4.4444444444444447e-05), (3, 0.0, 0.001222222222222222), (2, 0.012733333333333334, 0.0036666666666666666), (2, 0.0, 3.888888888888889e-05), (2, 0.0, 0.0), (2, 0.0, 2.7777777777777776e-05), (3, 0.0, 2.2222222222222223e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 130, 131, 136, 139, 135, 137, 138, 140, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 1, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
51,7,"[559.2500165593077, 604.8833407955718, 839.4689362482208, 0, 1227.2879232088728, 319.3147248848671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[983.9700804154276, 1058.378048838097, 839.4689362482208, 802.4783016818473, 1265.1289132729594, 597.5596412478345, 811.8516305313378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(75.4974, 0.0092, 0.0114), (318.7666, 0.0030666666666666668, 0.0016666666666666668), (67.10833333333332, 0.0046, 0.0012666666666666666), (320.1647333333333, 0.0, 0.0), (455.08166666666676, 0.012533333333333334, 0.18906666666666663), (3.3202, 0.0005333333333333334, 0.003933333333333333), (5.0238000000000005, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 1.666666666666667e-05, 0.00046666666666666666), (3, 0.04546666666666667, 0.011127777777777778), (2, 0.0, 0.0019888888888888894), (3, 0.0, 0.0012166666666666667), (2, 0.0002833333333333333, 0.0029611111111111123), (1, 0.0, 0.0), (2, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[141, 142, 143, 136, 139, 144, 137, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
52,8,"[983.9700804154276, 0, 0, 1290.4391462452068, 0, 401.4926806578124, 1199.393839122536, 546.8531091368895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[983.9700804154276, 1058.378048838097, 839.4689362482208, 1763.8501590844298, 1265.1289132729594, 597.5596412478345, 1782.7223793990054, 628.2654252023498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(109.0518, 0.008866666666666667, 0.011066666666666664), (194.3354, 0.003733333333333333, 0.0022666666666666664), (60.11773333333332, 0.0044, 0.001066666666666667), (1353.3618000000001, 0.0, 0.0008666666666666667), (471.15966666666674, 0.013066666666666664, 0.18946666666666667), (3.582, 0.0, 0.0), (67.1088, 0.0, 0.001), (194.3357333333333, 0.016466666666666664, 0.016533333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 1.666666666666667e-05, 0.00032777777777777775), (3, 0.0006833333333333333, 0.003388888888888888), (2, 0.0, 0.0018388888888888888), (1, 0.0, 6.111111111111111e-05), (2, 0.00035, 0.0039833333333333335), (1, 0.0, 0.0), (3, 0.0, 0.0), (3, 0.0001, 0.012799999999999999), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[141, 142, 143, 145, 139, 144, 146, 147, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 2, 1, 0, 2, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
53,9,"[0, 2086.322616089701, 1184.2313299584257, 1313.5662230264002, 1184.2313299584257, 0, 1243.311401391711, 612.5806651544972, 474.53904722084934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[983.9700804154276, 2259.7473766264893, 1625.2324383417672, 1763.8501590844298, 1625.2324383417672, 597.5596412478345, 1782.7223793990054, 628.2654252023498, 480.2429426719091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(111.848, 0.008866666666666667, 0.0108), (92.2746, 0.0002, 0.0003333333333333333), (13.981, 0.0, 0.0), (1146.443, 0.0, 0.001), (13.981, 0.0, 0.0), (1.2230666666666665, 0.0, 0.0), (47.5354, 0.0, 0.001), (174.76213333333334, 0.020933333333333335, 0.014333333333333335), (13.4562, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.00018333333333333334), (1, 0.0, 0.005855555555555556), (2, 0.0, 9.999999999999999e-05), (1, 0.04548333333333333, 0.016088888888888885), (2, 0.0, 9.999999999999999e-05), (1, 0.0, 0.0), (3, 0.0, 0.0), (3, 0.0, 0.007216666666666666), (3, 0.0, 0.0007), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[141, 148, 149, 145, 150, 144, 146, 147, 151, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 2, 2, 0, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
54,10,"[2529.022779409242, 0, 0, 0, 1210.24148979592, 454.65570876498435, 0, 544.3034545148806, 473.8860617357451, 267.1482963937084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2529.022779409242, 2061.955955132473, 1625.2324383417672, 1763.8501590844298, 1625.2324383417672, 857.7142691933675, 1782.7223793990054, 628.2654252023498, 480.2429426719091, 506.11681433750834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(58.7202, 0.004666666666666667, 6.666666666666668e-05), (148.1986, 0.00013333333333333334, 0.0006666666666666666), (16.7772, 0.0, 0.0), (1286.253, 0.0002666666666666667, 0.001), (16.7772, 0.0, 0.0), (34.25326666666667, 0.0028, 0.0036), (72.7012, 0.0, 0.001), (169.16966666666661, 0.015866666666666668, 0.0086), (17.82533333333333, 6.666666666666668e-05, 6.666666666666668e-05), (3.8008, 0.002333333333333333, 0.0021333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010999999999999998), (1, 1.666666666666667e-05, 0.0024555555555555554), (2, 0.0, 0.00010555555555555555), (1, 0.0, 9.444444444444444e-05), (2, 0.0, 0.00010555555555555555), (2, 0.0, 0.0031666666666666666), (3, 0.0, 0.0), (3, 0.00011666666666666667, 0.006344444444444445), (3, 0.0, 0.0006722222222222222), (1, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[152, 148, 149, 145, 150, 153, 146, 147, 151, 154, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 2, 2, 1, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
55,7,"[2128.9380372999444, 563.9394620750188, 0, 0, 920.8770438287958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2529.022779409242, 595.4061779423231, 0, 0, 1625.2324383417672, 857.7142691933675, 0, 628.2654252023498, 480.2429426719091, 506.11681433750834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(61.516400000000004, 0.004666666666666667, 0.0), (83.886, 0.0046, 6.666666666666668e-05), 0, 0, (0.0, 0.0, 0.0), (30.05886666666666, 0.0028666666666666667, 0.003733333333333333), 0, (145.40213333333332, 0.020933333333333335, 0.008466666666666667), (17.126133333333335, 0.0, 0.0), (4.718066666666666, 0.002933333333333333, 0.0027333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010555555555555557), (3, 0.0, 0.0010888888888888888), 0, 0, (2, 0.0, 0.0001111111111111111), (2, 0.0, 0.003022222222222222), 0, (3, 0.0, 0.007466666666666667), (3, 0.0, 0.0006777777777777777), (1, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[152, 155, -1, -1, 150, 153, -1, 147, 151, 154, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, -1, -1, 2, 1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, False, False, True, True, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
56,8,"[0, 513.0313782311925, 1547.3700596382855, 579.2040495482095, 0, 1120.352497775195, 835.6545807750889, 439.38745374493504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2529.022779409242, 595.4061779423231, 2514.5409276262694, 940.7363078716186, 1625.2324383417672, 1120.352497775195, 1056.8997874446347, 589.1686918820019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(55.924, 0.004533333333333333, 0.0), (64.3126, 0.004733333333333333, 0.0), (33.5544, 0.004733333333333333, 6.666666666666668e-05), (2.4026666666666667, 0.0, 0.0), (16.7772, 0.0, 0.0), (19.573400000000003, 0.0046, 0.00013333333333333334), (81.0898, 0.0, 0.0), (41.943, 0.004666666666666667, 0.00013333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010333333333333334), (3, 0.0, 0.00105), (2, 0.0, 0.0010999999999999998), (2, 0.0, 8.333333333333333e-05), (2, 0.0, 0.00010555555555555555), (1, 0.0, 0.001138888888888889), (2, 0.0, 0.0002611111111111111), (2, 0.0, 0.0010944444444444443), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[152, 155, 156, 157, 150, 158, 159, 160, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 1, 2, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
57,7,"[408.1113784619685, 0, 1451.4337628278006, 668.1037271435606, 0, 740.2994142318395, 786.6350890147144, 355.1216702418026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[419.4461622241998, 595.4061779423231, 2514.5409276262694, 940.7363078716186, 0, 1120.352497775195, 1056.8997874446347, 589.1686918820019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6.640266666666666, 0.0, 0.0), (0.0, 0.0046, 0.0), (41.943, 0.004666666666666667, 6.666666666666668e-05), (7.208333333333332, 0.0, 0.0), 0, (8.3886, 0.004666666666666667, 6.666666666666668e-05), (83.886, 0.0, 0.0005333333333333334), (30.758200000000002, 0.004733333333333333, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (3, 0.0, 0.0010444444444444444), (2, 0.0, 0.0010388888888888889), (2, 0.0, 8.88888888888889e-05), 0, (1, 0.0, 0.0010166666666666666), (2, 0.0, 0.0003833333333333333), (2, 0.0, 0.0010166666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 155, 156, 157, -1, 158, 159, 160, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 2, 1, -1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
